ac_sink,sink_gender,sink_YOB,sink_race
4109642887934e2ffbb767fefd21f825,M,1976,White
6d10e6e5f7b6c63f5d7ca47e833e5acb,M,1970,White
28362c52ebb4c4bd4c8d36cd907fbd97,F,1960,White
512e2a125c086be68c03c445d774085b,F,1967,White
052f3f9a44f449a6e7897f40a485da79,F,1951,White
676d587d4b22bdf51273cc8a77665915,M,1972,White
61e689bcbeb1f73417084a0ed9a146e7,F,1965,White
36b424b2a4c3c27e4a3967e682315ecb,M,1975,White
c1bb038efbf0dad4a768e32ad3b8fe47,M,1967,White
73f0a62914e37006f3cbeb29494890b6,M,1963,White
b435a4234d3cee2308a939bd79a9c031,F,1964,White
340f9d0e12e5fa2390893f2c6d83cccd,M,1980,Black
3c17b228dae2423d0a1120e404c2b2a0,F,1987,White
4cd73652c19d41a68c4d27a39a101eec,M,1970,White
0ce8fc7d1e974c800844f2ae789ac154,M,1974,White
4f06eb05a90ef81e05d5ada1025eae3c,M,1958,Other
c2a54afbeb9c5772ab85fe88842ca313,M,1976,White
27ecc59f70954a45378d1c480cfb1fd8,F,1961,Hispanic
bf1072a63251bca2bbf7da0db2956c03,M,1988,Other
4af9eee23441b9158de1508623da056f,M,1974,White
cf0ff4baacfa5a678c447aba95642240,M,1967,White
7d78f4c52651319f3632c09ef36fe93e,M,1964,White
5bef2320aa3423b1bce7fa30e09d0de2,F,1987,White
6f9a5c48bf5f82a125b466cdab994cff,M,1928,White
21858b2cf9fac77f804321493d753ddf,F,1963,White
2c4e66feef27bde6945d872271bac392,F,1950,White
a511f7441396844739ac228a5026d9b6,F,1954,White
71a3097ca5d49328a5918e5623586099,F,1942,White
53c83379d5e0591f4f09d1fc7677c5e9,F,1955,White
7489ba5892a6f1da3b55b88755e20435,F,1956,White
93d5567b75f748fe72144109dca0dfe0,M,1975,White
e39ebab192a2dfcea9ab47e03831968a,F,1982,White
423267037af0ed5d8641c278b01987a7,F,1963,White
e04259268f6c96ca78e11d5a4c971a16,M,1960,Hispanic
9978d5b574dd90023dfc7b52fc6067a3,F,1971,Other
c85623c5d248aa56e71be51550bf15e1,M,1963,Other
78bb4e983b16abcdde75e34a4d8a276b,F,1959,White
83b0127ada8f23f5483bf2793c6f4c2f,F,1950,White
cae4036e94f695b9dbc7e85e9a390b64,F,1967,White
5b1934fb0049ef1b070c9bb6ec546278,F,1957,Unknown
cb6333dc5f480ecc4c2e9bfc0d10f753,M,1959,White
1ecf00548b6c0cc76e552cadb413ff53,M,1957,White
cddfbf593a3901ee33346733b37521b3,M,1961,Hispanic
9cc795af17284e0c6ec5d0c3fb660660,M,1966,White
6097cebaa3c9fc303e2bd89bc5c27f0b,M,1958,White
f39f6f4e0dd564400e57eafa1cf3787b,M,1947,White
4341c54bc099170ff0fd54b6a52908ee,F,1965,White
74d79bbfe33e910704f265b9a237e322,F,1966,White
ed7b7c5fc81922491a7ec31163a3891f,F,1986,White
fbf8c0be624cadcd6745d2597e0b9df7,F,1954,White
7c739c6245e5c714f5ef3044a172e91b,F,1971,Unknown
2f04edbbeb8bb8eb00881263d1068895,F,1955,White
ee1a6a238f60884e52c7f6f0081f2657,F,1955,Unknown
3b6c225a8ed4386d72aa0799dc8cf4c9,M,1966,White
70615b434de3fac6ed43446db8bc3f83,F,1985,White
4923b67d43e39ad36a589e069622d563,F,1976,White
5384074b7344b28d9c61155e5fe9e28a,M,1974,Unknown
6c1cc5f36805315f9560201f8ca2328f,F,1979,White
c9f91fd6a5eb5d15eced29a7648b72b9,F,1986,White
6826168f244e21c37216b7b1f2a052f5,F,1956,White
097cb29914e706e04d42dcad0df520f5,M,1957,White
19d8c1f8234ae6555bd60db13530e315,M,1986,White
e049829e197dd09b78e42f526939e00e,M,1992,White
04e7a5295c2dfc7710dabc6d5df88b21,F,1985,White
cefa3e559697ca246b8bbd14281b42c3,F,1959,White
3fff50b8c9edcfe33d96807811314495,F,1959,White
c6591d9bdf29cd7dc10ba3f6b47c5364,F,1967,White
e0b3b45e82af9a0dfa2a160b04b49919,F,1961,White
fd243636c989d20ba2ba6af9b01b0d42,M,1976,White
e04259268f6c96ca78e11d5a4c971a16,M,1960,Hispanic
5716bddab98b2790d233d59b48a91edc,F,1957,Unknown
c85623c5d248aa56e71be51550bf15e1,M,1963,Other
78bb4e983b16abcdde75e34a4d8a276b,F,1959,White
83b0127ada8f23f5483bf2793c6f4c2f,F,1950,White
0acfc2124a3386ea7252ce344fe44b91,F,1964,Unknown
e120815a17b2a7495b6c486f530f85d0,F,1965,White
c6d822f608b913197d0c305790fc5c43,M,1978,Unknown
d402cf8ee2cd1247fe456c24914a6d93,M,1987,Other
d25f0f7e946fc3e4256b31d55ee72714,F,1961,White
f59b22c27e23126a0be9509468dd60c0,F,1967,White
8a74ce3de9dc544579f8cde6dfdeae2f,F,1970,White
009363054a122e392d99f7ce32de4215,M,1967,White
69db8f8c96e01c70a7aa2524460c5b4f,M,1925,Unknown
675433131ed19879aea49c20f1251fce,M,1987,Unknown
5bef2320aa3423b1bce7fa30e09d0de2,F,1987,White
6f9a5c48bf5f82a125b466cdab994cff,M,1928,White
21858b2cf9fac77f804321493d753ddf,F,1963,White
04dd0b8b1654d40750c0cdff5d9bbb47,F,1940,White
2205a908879bae10d5c0d00b9e715d92,M,1981,White
d3d729cd4aaff28f6877f2ef2d250607,F,1963,White
6e4e21d43f8862b849ccb42df3710fa9,M,1981,White
f3de5dc43f5838332966c60401ebb760,M,1950,White
4d9abba37c51d930360d0f9e2641d935,M,1957,Black
4da355e736fa317ff24a5d1235ae2d5a,M,1958,Unknown
664f91ff86d1c890fb7c3bacdb333aab,M,1977,Unknown
514259f37644a7a2f640c38cece14b5a,F,1960,White
69fea8e041c80ced8034b68c15c42c5a,M,1986,White
c8a1bfc8f221ca758014ee148e81d837,F,1962,White
275664f153cc227499f56f46ee42d806,F,1923,White
b8766483b167346bc89962d25e7fd4b2,F,1976,White
49bd7816d725133d99919f291350a685,F,1972,Unknown
910b53dd59d61954a0e8e5802430c273,F,1953,Unknown
2facc979388b0d44cdfbbb4c4ed52b4a,F,1978,White
ce02682b23001c43940f1a36e76a857e,F,1958,Unknown
7f966951c3acac4a69cff9ac347eb535,F,1981,White
1c1b855a7770af48ff4bf347db1ed560,F,1973,White
1905b334df91aef49c8e68f25f4f2448,F,1968,White
5858f70300df5464809cd6d1eeefccc1,M,1961,White
bfdc84dc17e39dac78268677c006a9bd,F,1962,Unknown
d3d729cd4aaff28f6877f2ef2d250607,F,1963,White
b46f7bce8658ac5443e5912610350ad0,M,1962,White
4da355e736fa317ff24a5d1235ae2d5a,M,1958,Unknown
664f91ff86d1c890fb7c3bacdb333aab,M,1977,Unknown
b058fbfbfd5e87b4fa97d71833b378e2,F,1993,White
d755546b53858a3ebc524f5251765c9d,F,1971,White
e50f2f6ad0469ce962841368fbc00c1e,M,1986,Hispanic
b69f104c1b13a3dab8932eed633e8dbc,F,1988,White
3a3b740af63c57b8679b91267385fd9d,F,1969,White
f15a00e0092e9408ae879a3e97c161b2,F,1966,White
89d3884cc427c11086904cffcc01d3da,M,1964,Black
92130c6f175914fb355aa8c75bfde5e1,F,1978,White
d98c18a394c7b63d03244ddfac794148,M,1986,White
4890a4a70a6c3603edeaabb36e7c60fc,F,1951,White
5153ecae3a6ea3e3c8a8074fa3e83e9f,F,1946,White
e94d12008a9abe915ba785a8436c640d,F,1965,White
82fa1d8ec026aff04b9677f2e761db65,M,1993,Unknown
42077d5a73fcf5ea49aad627f45c9a10,F,1952,White
9e7963c36e8dc106eb7ee621ac84e43f,F,1949,White
f5a63a85e22bbc5df73fe007b33aab1d,F,1971,White
1891dd09b9e7a5b0b440ee116981d14c,M,1967,White
be68164f738b011993f1e3f93c768cf2,M,1975,Hispanic
e759f0c0ced8cc483cebd44eaef7fbac,F,1964,Other
a50bbcfb0bcfbbabaf5b9588f48437c2,M,1956,White
2e47f0aa76b9ea35b466fead75edee0f,F,1969,White
41d229fb11883088eaec476eaea6e233,M,1970,White
272b0f4a8d928821bb39708879882df9,F,1970,White
f088805cc3e55b06f577410d35ec285d,F,1968,White
a6462c1e8ddd20e17e452a62495959b6,F,1956,White
ea0a26695edd8bc6a86ee186e22c9133,F,1964,White
c648dbd592b0bf343eb6fdf2c3c7bfaf,F,1957,White
c067f69df81fdf864e1306a769942578,F,1947,Unknown
2a74dfc675c24beb88f48632ee0abba1,F,1950,White
2640a8d056792f760f1dc860c2fe43e9,M,1954,White
3bfcff8cbb65998cfd74ca09077ec272,M,1961,Unknown
d79016dcc607d57f9ac8e990689f1956,F,1958,White
274fd12a304e009bfeb80c36e5d6491a,F,1969,Unknown
5da099a18f072334c0fea3a871ea6742,M,1984,White
39e7f609c8b6a3bdd94fd9d1c2962d77,M,1966,White
e5523d7b8baa1cd5549243e296d69867,F,1938,Other
1cf08f75cf140dac9413242be97801f0,F,1984,White
582f8e1d3bd827e940e818cdda08a925,F,1958,White
7f3ca46c8e736d8b4ee3107039d9ac01,F,1961,White
eb56a81a3770be09bae511d62f324f40,F,1950,White
df62d08810d20ff0e7be3529b9efad68,F,1966,White
ad5fdba22272715515a83ce02c86aeb1,F,1978,White
5bef2320aa3423b1bce7fa30e09d0de2,F,1987,White
6f9a5c48bf5f82a125b466cdab994cff,M,1928,White
2c4e66feef27bde6945d872271bac392,F,1950,White
04dd0b8b1654d40750c0cdff5d9bbb47,F,1940,White
7d4db2f978d3ceb8f24b0ad8e501cc1c,M,1970,White
8721dc1cabb0bb4bd84556d1db4231f2,F,1979,Other
1e2206800d8594e19b375aeec83d8595,M,1958,White
86e5546303eb014fcef821ec1bf9fb02,M,1947,White
8604e5a8d6a97d4296cd53c60076db99,M,1964,Unknown
c1ac7c2b5e545624e7ac26fbc96856e5,F,1959,Unknown
da1e6375ad490e91e574e5702b6cb982,M,1952,Unknown
e258ea322444eb40ddc5d04ba4e95b3a,M,1972,White
0520d4d20d56582d7b653b812b638e09,M,1958,White
b4a34d96eb2e141403bbd95fc143f4fb,F,1954,White
2651b9e4f5f8981343a9e6e143df84ac,M,1949,White
8a5759d57cef04cf793a858495a3639b,F,1961,White
50803dd2e26c40a24b3f047bdd7e3eb3,M,1949,Unknown
398ddd4605c2eb131ef7dbbaf40aa1e3,M,1972,White
501693fee1d69abb1d8610c8eaffeead,F,1969,Unknown
4b7f91d979d964ec12bc8fe0ca32d904,M,1975,White
647c65472749a1695cb41639e36d816c,M,1964,White
acf617162dec796b09020608020bf835,F,1978,Other
5456a61115376b4767d2e68e1cb2eb44,F,1959,White
b8f6e187c36728df94f01255300c4d0a,F,1987,White
4652786b4525789063abac4441231ef8,F,1971,White
dc1e4fb8b624c17d80240ef8d16316bc,M,1967,White
247a6202eee05dbd2c8616e2c34634e4,M,1977,White
f2198404ac61ef9fc345454e3b1d015e,F,1966,White
fe32a93a3184e7afcee61759b1dbc80e,F,1954,Other
829d38c02243995be94a6442f0546888,M,1959,White
fc7b22592c07dc7b9b0b6a515872beba,M,1974,White
c2564e5d770097dec914425ee1fed17e,F,1946,White
58b4e339d5c138b7bfd3f3101911c197,M,1974,White
d0084847f31bed9ba18770bd54d38ef8,F,1979,White
7bf08161685886b3b0e5c97caeaf09c0,F,1974,White
2b44e7fb20b1be88d70fcbce67b0fcd4,M,1959,Unknown
7ce1e12cfef111afc39fb89eba7add9c,F,1954,White
60cd3bdfc0d93ce6538903400e3e82e0,F,1981,White
42e803e599aa68792ae6343457575fc0,M,1959,White
919671393c4a25aff100b1e4d571815b,F,1969,White
c8a3500dabb43c82004c5f531230dd22,F,1992,White
47786d40488a9a615a08f056a75d3834,M,1960,Unknown
404bfec821e06e17a67ddc76c2f5cdc4,M,1966,Other
b769569c052ac30199b1ff8bf76976b0,M,1968,White
094e028bd3fec33d77bac09ac8ebbf40,F,1974,White
4098aa71483fe74fbbe62cd8dbfa3a85,M,1950,White
aa92f4c6a981246820425e8107cfedeb,M,1954,White
448ee549be519d8ea6645b44214c0615,M,1985,White
08a6808537ae0d20047a844f6e972acf,F,1970,White
ae4b4447365cb8f0af7e31b2e4c12318,M,1948,Other
829e49bb5078d173fbdf1f0a61ce6644,M,1965,White
b09bdc7f913701046ca9cd9f14ac8930,F,1993,Unknown
1d60347fdfc03074c6bb4c3672ab655f,F,1957,White
ed129731293cbd0f8d3d17c1fd21f143,M,1989,Hispanic
8e981c7206f2473fd623615113d6909d,F,1975,White
e014bc2cd99838730c27f54ecf2f641d,F,1949,White
c0d19be359716d314ef4fb102b15cc2e,F,1961,Unknown
cf57586d4d2c3eb345a54073d1999768,M,1984,White
d617d7faddb736f9cbdaa8770342d5f4,M,1961,Unknown
e51cc77fb2c220dc581ef58ae0166f11,M,1988,White
45d455f844ba5850290597a3669eb26f,M,1969,White
8b2dc5f20ac5e42ecc0d3e1d52124641,M,1972,White
822ecdfaa7d61d933c97183197a07818,F,1973,White
4778a9e3e129252dcb15cbef476534d4,F,1950,White
c0a2189c149cd91dda4ce096829d6bb6,F,1964,White
e083c01cd133db05ce0b1c81608f0c7b,F,1965,White
29c0ab636b56d514149f80e1257e2789,F,1943,White
d3b26370c68fb4ff889a4fdeaf9beec7,M,1963,White
13a307a019910bb36195c2f2f84465a7,M,1961,White
ea65c28821d07de2c8c7952958948a85,M,1943,Hispanic
5636be9a9531a9a9d1a32b4229beba65,F,1960,Unknown
23f94ac3722dd4207190d06ad0d65c0c,M,1993,White
95dc9722cf1b815f45e0e48cae757acf,F,1960,White
905876e017e97330aec0041c5307ad8a,M,1962,Hispanic
94a14a7d93e30ace5876fed8c114e9e1,M,1971,White
dbb93907d573226c7ed4d82370354beb,F,1974,White
d5e68a1139e17287c2fe1fa2748075d0,F,1965,White
47afff71c9e8b951abba527747369a5a,M,1982,White
7d3787e98fefcc80fe79719e79218101,M,1988,White
dcd19e6c68006353705372ad2c0134b8,M,1992,White
1f050f3fc700ca843e17bf5097862e69,M,1981,White
926c3eaddfcae16ea480d174f5f70b43,M,1979,White
c1d54403dd135bd0cddef4fd2b49a964,F,1968,White
f77c2395f34a83c7013348ef0fb0d875,F,1979,White
184c8e000c915cdc9c1e9108f4b0963a,M,1966,White
8ef7fda633bd29d7d29b56d2ee1e9293,M,1955,Other
7aaff072b6f2361b6256d664b6abbf14,M,1974,Hispanic
e6f2f5313198b00c87e188116ae69d9b,M,1990,Hispanic
a75e06f6e9c3626e3cea5dacc54941cd,M,1965,White
9fc422aea882fe9cd68d9a66aa0e4121,M,1957,White
db7d10b927f32159ac16c4824db70110,F,1942,White
5ba678831ec572f102b78e9ced36936a,M,1984,Unknown
18ec1851576d8edb1d52d26f24302089,F,1977,White
497b863a687d8edca86903c4126b44c9,F,1977,White
9658bec1971d76651f833f116b44bb81,F,1959,White
779f82960295fb82fd4e03752deb62d7,M,1963,White
f049ac44940d097b91bbbda6aeace828,F,1943,White
395f56dfa88e3626a057144fc6bfa228,M,1957,Unknown
1a427decc93ba9d93fb40bdc53a00bdf,M,1965,White
9ba9e4acae3c8855e65d45de0553df14,M,1958,White
d63b73bfaac51165259a94abc8fbc1a2,M,1978,White
624cf62457dccae22251a44601f3b21c,F,1953,White
b65cc70b73cbbd2acf7e557452fdd75d,M,1942,White
b05683a0cc99123af2d52fe9402a7357,M,1981,White
3333541568e427502dd1a6a4f0e8c6ea,M,1973,White
dfef148cdb6b5698e5c418a8c837b4b0,F,1952,White
c57deb551af25b2b9362a48122516a57,M,1975,White
b09a87942d2e21559a678e816dfc41f3,M,1953,White
574dbd3f7c3701b0dfeabbfdd9e9a1b4,M,1956,Unknown
1e5f5047e827dbdb785b824edd6da4b8,M,1952,Hispanic
6800f314ba153e1cbf7ae1f439a01739,F,1963,Other
c6361f2787eb9f7d1836f0d46fa8dbed,M,1968,White
4bc16cd6fac322ed19211ddab4e0380f,M,1976,White
d20e3e2160b162d2fecdf553338898bb,M,1974,White
f9251530306df1d51d9c51c7c5d9a01d,F,1963,Unknown
523aded5d5d57d0d94613092a438a4aa,M,1957,Unknown
069d1b0afa08dc62b560987f07316198,F,1961,White
b6d0660d9c55e908be4bef506ffab7a7,M,1977,White
471579b77126cfe888e3efe8f67c7a70,M,1944,White
6f2cdbe1e301689582df08027b92a964,F,1988,White
3e76bc06bb49dde5a907d30930393d88,F,1949,White
84bf02d2fdb2a9c114b1b5219c11bb92,M,1949,White
4264702ceaf88e1472439b26d8a27e56,M,1965,White
f630b7d34dba073b55ac6a078c301bdf,F,1949,White
0ffc25f521869ae862a558bd05e9eb2f,M,1951,Hispanic
2e737423cf6b8a7c024194c285d5b124,M,1957,White
b47574f24dda725b67295a27d6edbc57,M,1946,Unknown
988ef0b880675e413088eee32c401846,M,1966,White
99b18f34fc7a20287e7e815ef3ca985d,M,1949,Other
f9d24b841e83c2168c4cb6b14aad2954,F,1959,White
a98cc679f4b7e6e0abbdc6b20842cefd,M,1988,Unknown
ea60cf00b3da7bfdb3e8bcde74faf749,M,1970,White
27b26a522c55995354f8c6296ea4ffc0,M,1965,White
4d82e2ada8b2716ab6932de9defdbe14,O,1967,White
e4e132552a117976ce413a1227e52e8a,F,1977,White
5dd690dae516337eb7100f8e9de5b034,F,1954,White
e826a4a54f99ac7976a9e2295d6f8e58,M,1962,Unknown
f7decdd6dbbc991066dc9549e4ba9567,M,1955,White
1193a5079a3e3fbbd63133c9418e5134,F,1975,White
5bb20e7eda332cd852933551ac243261,M,1949,Unknown
d3a23e25953f1604e063b7b649b14cba,M,1962,White
e5dcf7ef3e67bedb574d44fd0a17c5a8,M,1982,White
c648dbd592b0bf343eb6fdf2c3c7bfaf,F,1957,White
c067f69df81fdf864e1306a769942578,F,1947,Unknown
2a74dfc675c24beb88f48632ee0abba1,F,1950,White
2640a8d056792f760f1dc860c2fe43e9,M,1954,White
7b554e4de7099408dfc9d27e821b3b20,F,1955,Unknown
d79016dcc607d57f9ac8e990689f1956,F,1958,White
274fd12a304e009bfeb80c36e5d6491a,F,1969,Unknown
3042af1cc488721926209054902d9cd5,F,1981,White
20e21b6758f2b296a1577b74bf664f21,F,1972,White
1d60347fdfc03074c6bb4c3672ab655f,F,1957,White
ed129731293cbd0f8d3d17c1fd21f143,M,1989,Hispanic
8e981c7206f2473fd623615113d6909d,F,1975,White
e014bc2cd99838730c27f54ecf2f641d,F,1949,White
966d124315d4a247e694e4bd5317a064,F,1969,White
13cf0e84a35434519c9a13c4f202b2e4,M,1987,White
735c3f343e66a86a33da57b31b9e0dfb,F,1970,White
fd8cd895625333905ca1f5b6ee334781,M,1950,White
0b2b64cc44e5b696e22ba180efdfa85e,F,1964,White
0f13a9fd64a1fb1a1cdf6d4fa89bc779,F,1952,White
cb1fb6bf26ff2018cd152a26be45e7aa,M,1964,White
4989d9272423d485bc037057faca8896,F,1961,White
1c2f0c9d1734615b895c14eebdeb0c92,F,1975,White
f2d2f26091928694424371b00a675e25,F,1971,Other
0d3e708614b5b47ac1098394b0da46dd,M,1973,White
3033622e0ca985708a71ff421b87941a,F,1970,Unknown
6aa869509446f287fb9860c294d6afa5,F,1967,White
73c796e1e879292595630617becd6c2a,F,1962,White
82298927ad4b0518a2918fccda2797eb,M,1967,White
e274808bf2267ccbaed4b257676c1067,M,1937,Other
6cf06bca57e1da636605601c5a62b631,F,1972,White
8680f07fe3d7ce06cf2374d506cdb68b,M,1966,White
cba802870dbb80a1505ebcdfc892976d,M,1962,Black
c19ad596715c0271274329062c6d7f51,M,1975,White
8707cbc5dc344e6a53634cdf8a1edfde,M,1960,White
1d60347fdfc03074c6bb4c3672ab655f,F,1957,White
ed129731293cbd0f8d3d17c1fd21f143,M,1989,Hispanic
8e981c7206f2473fd623615113d6909d,F,1975,White
c0d19be359716d314ef4fb102b15cc2e,F,1961,Unknown
966d124315d4a247e694e4bd5317a064,F,1969,White
cc7fbeba4779fc9feaab30e4f0d8726a,M,1959,White
8b58ee0b8720ad6f3ac97171e6967cf7,F,1972,White
5e4141d0d07a06987e03542bf24bd2d2,F,1970,White
6457eff9e6748e2048d5824222963615,F,1944,White
da2cba9bcbbf9c3a9dad4238cf9e705e,F,1952,White
cb9d1d43a9804894d2c1bbea20c8d53b,F,1955,White
bbb967dba39dc61e1f025d6d37558836,F,1967,White
475fb4c06a62e109ed4e12d496afd539,M,1978,White
bc1c525ed5dfb42a756252e3b1006aae,M,1950,White
fb3bc50ba28dedc32ed05c15f48a7f22,O,1960,White
8263bbc5ef81e1c037d5b952a89cffa4,F,1949,White
f104a32426d6781d537f65a022045ad5,F,1965,White
7d54d897fd17ea02704596a11a25d72f,F,1990,Hispanic
0ae31ee5b0156799f7daa2b3f6fb507d,F,1963,White
a39be07d6f8827ee618acb4c9a162694,F,1990,White
9381ae67ea934ccd696f24867baa4778,M,1990,White
02726a5b00a560b7b68bc08e0475e695,F,1980,White
1e560651b9352c5affdf1830d6f94359,F,1957,White
ef022b42d7bb0d30de7cf1d3612f8179,F,1988,Unknown
c2169e87d791763447f8e13dee632bd9,F,1962,White
87e0f4aa506192e0dcc2f509e1ddfc51,M,1983,Other
ed682fe0d4d2207f3b4dea3a39d0b63e,M,1967,White
e2f3e845724b6adf6652154ef56655bd,M,1983,White
89b86fd053161730749b2e66d5b3b8d1,M,1956,White
74d79bbfe33e910704f265b9a237e322,F,1966,White
ed7b7c5fc81922491a7ec31163a3891f,F,1986,White
fbf8c0be624cadcd6745d2597e0b9df7,F,1954,White
7c739c6245e5c714f5ef3044a172e91b,F,1971,Unknown
2f04edbbeb8bb8eb00881263d1068895,F,1955,White
ee1a6a238f60884e52c7f6f0081f2657,F,1955,Unknown
485481df778383656a033dec625376c7,F,1961,White
4923b67d43e39ad36a589e069622d563,F,1976,White
2370ef9d3c36a30ab2ed0aee97268d52,F,1952,White
6779be1439a98bfc15f265e1cffe05c2,F,1960,White
91d90b9cc48d2289061fe4558d27681e,F,1979,White
a639e459c656c520a1ec64c33b2d6e18,M,1966,White
11392c984b78c77f8928c60e801b982c,F,1950,White
ec2e9c9d46d7b27d2637cc127b4f6b0e,M,1940,Unknown
63b40bdf23aa5a2be874f02ebe59fd4c,M,1999,Unknown
9bcecbb4945dbd2d2c4d994285265205,M,1981,White
168ac74643ba62b757c15d521665f1b0,M,1950,White
7bc59477402e029c8ac7386ae94fec25,M,1957,Unknown
23f9f1343065ea769f09c2dd7d68a377,F,1980,Other
c44296efd486ef0ad70fbdbdeb84efc6,F,1957,Unknown
de14546bd2c54d72635cb7842ed81223,M,1962,White
0b20aa70f2f9598983677e189169f299,M,1962,White
aa654e091f1118f5de4bdafa25a22587,F,1991,White
941a9386615bde57dbbb086307798304,M,1936,Unknown
c150c1ae02998677e24568d59b85782d,M,1977,Black
d5830464e11f52f3a1f3eb730f1af02e,M,1955,White
fb45fd7f0b4aae7e09534864e0886d52,M,1940,White
d254e99385a2bfbf217e4d6d822c2a63,M,1986,Other
46094281142c2111719e62de93cc4898,M,1983,White
1ce02f01f61618d3596bbc8d2a5fc912,M,1960,White
27645a12f6a5be00699c130db0a8cd00,M,1958,Hispanic
34b85f19536a04623cbd004ac0cdf219,M,1946,White
d8c24a7841bf1f3d930ce1496f6d462b,M,1968,White
36e9fe2dcd442b75952ce8e61af878e7,F,1955,White
e75e180215c94d7f198ed287be47abdc,M,1966,White
f67f281745fff6e9aa3509cc2c0ef0a3,M,1959,White
b5b042351facb6cc3b08dbaf7e7f4f26,M,1959,Hispanic
3986bef9f7979b5615b3ded9d9d1d689,F,1962,Unknown
6d09b6c870d0969df100f885981cc779,F,1932,Unknown
2f0b98e0f4c0ab15d7f252f3e83aea5a,M,1963,Other
214ab84822cc4693f65a0f1c45f76295,M,1947,White
29c0401a0f59c0050fe6d7976a5883e9,M,1982,White
61e689bcbeb1f73417084a0ed9a146e7,F,1965,White
36b424b2a4c3c27e4a3967e682315ecb,M,1975,White
c1bb038efbf0dad4a768e32ad3b8fe47,M,1967,White
4bbf6b73cc9d6723041b0553ce1a6e5c,M,1987,White
7ec075456756fb308d863e3766093724,F,1970,White
b435a4234d3cee2308a939bd79a9c031,F,1964,White
340f9d0e12e5fa2390893f2c6d83cccd,M,1980,Black
4bd287925001a7d80b4ad98f5991daee,F,1969,White
8e9d9aca6f6129edd99bf999a6f690e7,M,1976,White
a754f0b9570d322a209179d98ce7416f,M,1975,White
311f3a2dcb4a7153a9fb7946ded39c7f,F,1967,Other
9bb07228ead4b995457b54ac9d2aa4e3,M,1967,Unknown
e6ca2eec9180e8f7acfb0238616d3cd2,M,1937,White
387ae7879b4cd3e2424833a78799a832,M,1948,Black
4372e080faf9d61ef2998ee044a20b50,F,1972,White
860386e11d70bd3cb029c0408be7ef7c,F,1951,Other
9f12697dfd2de6d118084ffe3ef9c940,M,1951,Hispanic
28001ef686a211fd28deab54e7a4ce8e,F,1967,White
f5d824c1fda762341b3dcff3eb49ec0d,F,1964,White
e881c6161cdc49055cba549b7a457c0d,M,1959,White
426b0ba9fc359773745967d1c0edef23,F,1951,White
68e6f11d4ce6a2bd45a95cd1045edcb4,M,1947,White
7f6d2509d59505d08e5292ab7b2ddf7b,F,1975,White
82e2bb4b9ecb94e698c93237155e63de,F,1959,Unknown
38306e4b8edfda103e28435e734cd7a2,F,1972,White
8f69b6c98cf596bc39379db98feca71a,F,1969,White
cf95193a5694dca34a22f2068934b01d,F,1976,White
308ac492c48121869f74efb5d826431b,F,1992,White
326aa263aa0ced1fa7aeea648e044418,F,1974,Other
d6af76fd1f4664f4f3542bbec0a22c0a,F,1972,White
9a81e8027ddbda782df2897a4673e37c,M,1961,White
6f67d475bdbd365b302cf94221c3c200,M,1975,White
62c8d7ee4d7abe56d362165a73b3c654,M,1947,White
507de76f8db393c7585c2a4a575f411c,F,1972,White
b100529f62d5a65639166922935ce486,O,1973,Other
21fda50acd8ea231d907210440c7791b,M,1964,White
59baeb13906062c26095bdecf48e678f,F,1956,White
27645a12f6a5be00699c130db0a8cd00,M,1958,Hispanic
34b85f19536a04623cbd004ac0cdf219,M,1946,White
d8c24a7841bf1f3d930ce1496f6d462b,M,1968,White
36e9fe2dcd442b75952ce8e61af878e7,F,1955,White
e75e180215c94d7f198ed287be47abdc,M,1966,White
f67f281745fff6e9aa3509cc2c0ef0a3,M,1959,White
b5b042351facb6cc3b08dbaf7e7f4f26,M,1959,Hispanic
3986bef9f7979b5615b3ded9d9d1d689,F,1962,Unknown
cb894c92e5f0d4bc0d1da38304f900aa,F,1951,White
2f0b98e0f4c0ab15d7f252f3e83aea5a,M,1963,Other
214ab84822cc4693f65a0f1c45f76295,M,1947,White
0dc57969e347b39cf3c161e5484adc31,F,1982,White
ce8bd4f727b61cd595be72f778e46556,F,1970,White
539005922d6d687420514a00dfe27c27,M,1979,White
dd982b1f88e9c483f76cdb9720c62803,M,1971,White
1b834d27904aee8628646157876fa243,M,1961,White
f00d8a8dbf25031460c39f22161e8813,M,1964,White
8fd9daa1edd110be1e59bca5293a7548,F,1992,White
01473fdd56b68e34b19f1af524f424cd,F,1967,White
863943fdaa31285c4ebf95bf3137dc9c,M,1988,White
12132961375ba3a13f334ed99f9d031c,M,1988,White
dacd38861f090112fe2e13062763f24d,F,1966,Hispanic
3b172904cc3bc4619882d1b02ea78afe,F,1970,Unknown
13e9b2e805a1d805d3f553dc9b668ccc,F,1968,White
311a87e514ef7c96d66796fb55a7e0da,F,1964,White
6aea9b7a4302add8ecd1bbabc80512c9,F,1953,White
bcf1e469fc635ea0cc3204859414d162,M,1962,Asian
0200495a76118370c938866e3428d6e1,M,1969,Hispanic
e2d1113b851fda0462a19eda4c4cd0ad,F,1961,White
2e60fb4b8ab179ffdb8939bcbf55f6b5,M,1979,White
05331b67de0cfe06a210c12fd0219a66,M,1978,White
68350d28d8382203cacd34ff06a64f61,M,1956,White
0cc1320e906038e70aacf9af919b3d67,F,1966,White
